,Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
56,"Governo de Jair Bolsonaro conseguiu segurar o preço da gasolina e entregá-la a R$ 4,88 em meio a guerra da Ucrânia, quando o valor do barril do petróleo chegou a custar US$ 141,00.",Estadão,https://www.estadao.com.br/estadao-verifica/preco-gasolina-brasil-inicio-guerra-ucrania-bolsonaro/,Falso,2026-03-25 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRlp7U66n7DANEIpISTquuwjW557okyFlTdAM5eikmK61fgAlmH,"['Jair Bolsonaro', 'Gasolina', 'Ucrânia', 'Estados Unidos', 'Guerra', 'Petróleo', 'Barril']"
57,"Cena mostra Jair Bolsonaro caminhando após receber alta da UTI e ser transferido para um quarto no hospital DF Star, em Brasília",Aos Fatos,https://www.aosfatos.org/noticias/video-bolsonaro-caminhando-hospital-2025-nao-atual/,Não_É_Bem_Assim,2026-03-24 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ2F7S0IDMEbFYqV_c4jATfvCuHp1HohpaLj_DndN9qVtjERKJx,"['Jair Bolsonaro', 'Hospital', 'Unidade de terapia intensiva', 'Brasília', 'Quarto']"
58,BOLSONARO APARECE NA UTI EM VÍDEO DIVULGADO POR CARLOS BOLSONARO.,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/24/falso-video-bolsonaro-internado-uti-pneumonia.ghtm,Falso,2026-03-24 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSfJ4Cx5OFjwvqWCviiZ66ti46SH_7mSruQu3Dn4ZJdWHKqc3fb,"['Jair Bolsonaro', 'Carlos Bolsonaro', 'Vídeo', 'Unidade de terapia intensiva']"
59,Flávio Bolsonaro disse que irá privatizar o SUS no dia em que tomar posse como presidente da República,Estadão,https://www.estadao.com.br/estadao-verifica/flavio-bolsonaro-privatizar-sus-falso/,Falso,2026-04-14 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQWnK9of6ck_1P-Z74RrMta0qqKcIdwmeHIwLqHhz-uGxRFy5br,"['Flávio Bolsonaro', 'Privatização', 'Sistema Único de Saúde', 'Presidente do Brasil', 'Presidente']"
60,Bolsonaro foi envenenado na prisão,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/03/20/falso-bolsonaro-internado-envenenamento-chumbo-prisao.ghtm,Falso,2026-03-20 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRR3RckMyhqJfwbGPbw_syXSu-CTXTgeDpOXbWAuljlYfFH7QSp,"['Jair Bolsonaro', 'Envenenamento', 'Prisão']"
61,Áudio vazado de Alexandre de Moraes dando ordem a delegado da PF para não permitir que Bolsonaro receba acompanhamento médico,Estadão,https://www.estadao.com.br/estadao-verifica/audio-ia-alexandre-de-moraes-bolsonaro-visitas/,Falso,2026-03-20 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQucJ0F53Jb2DS4z8Csog-oa8lgfUGJldGtKXyk9s7o1dqzfkca,"['Jair Bolsonaro', 'Alexandre de Moraes', 'Departamento de Polícia Federal', 'Polícia Federal', 'Delegado de polícia']"
62,Jair Bolsonaro está internado porque foi envenenado por algo em sua cela na Papudinha,Estadão,https://www.estadao.com.br/estadao-verifica/bolsonaro-internado-envenenado-falso/,Falso,2026-03-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAQjh28L7PNctknYW28X5FXQCRpYWDzO-6yMI1DDpj8e7tMeYe,"['Jair Bolsonaro', 'Envenenamento', 'Hospitalização']"
63,Vídeo mostra o estado de Bolsonaro internado em 2026,AFP Checamos,https://checamos.afp.com/doc.afp.com.A3NK8WF,Falso,2026-03-17 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTMTDzWmSafhetK85wL9VYQi_NJUiXLPKOcDujXYrLTM_ZCalVB,"['Jair Bolsonaro', 'Hospitalização', 'Vídeo', '2026']"
64,Vídeo mostra Jair Bolsonaro internado atualmente na UTI de um hospital,Estadão,https://www.estadao.com.br/estadao-verifica/video-mostra-bolsonaro-uti-michelle-2023/,Falso,2026-03-16 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTWBLqU028KV6bQC0blVIQpIwd2soU7uJ-PZoLIIYpoAzYK1eVI,"['Jair Bolsonaro', 'Hospitalização', 'Hospital', 'Vídeo', 'Unidade de terapia intensiva']"
65,Flávio vai acabar com o Pix,Estadão,https://www.estadao.com.br/estadao-verifica/flavio-bolsonaro-acabar-com-pix-falso/,Falso,2026-04-06 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS9uidY3YI-pzbLLYqFSiyAJnjtxgenpApynaxvwLiaiikpt0BA,"['Flávio Bolsonaro', 'PIX']"
66,Fux ordena liberdade ao Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.A2V88ZQ,Falso,2026-03-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRSNh9mNI3MJcIuizdiy93WslUjlb-NFiiOMzfcpO0AHQ8u_3ol,"['Jair Bolsonaro', 'Luiz Fux', 'Liberdade']"
67,PF descobre que Moraes recebeu R$ 30 milhões por mês para prender Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-moraes-recebeu-propina-para-prender-bolsonaro/,Falso,2026-03-10 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYxceSsWQ1xJGNSPEh1_gMoJckhjKEBugUg-BHRZjXRmEWzNIk,"['Alexandre de Moraes', 'Jair Bolsonaro', 'Polícia Federal', 'Departamento de Polícia Federal', 'Mês']"
68,PF descobriu que Alexandre de Moraes recebeu dinheiro para condenar Jair Bolsonaro,Estadão,https://www.estadao.com.br/estadao-verifica/e-falso-que-pf-tenha-afirmado-que-moraes-prendeu-bolsonaro-por-dinheiro/,Falso,2026-03-10 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiM80iRVQmtK8IaN_9wU8fGrMw7s-YCMpsN1rZ22CsbZijcyHl,"['Alexandre de Moraes', 'Jair Bolsonaro', 'Polícia Federal', 'Departamento de Polícia Federal', 'Dinheiro', 'Condenação']"
69,Polícia Federal descobre que Moraes prendeu Bolsonaro por dinheiro,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/03/09/e-falso-que-pf-descobriu-que-moraes-prendeu-bolsonaro-por-dinheiro.htm,Falso,2026-03-09 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQVlE6ADPqaMzoI3U5tTFEBTu5SJG3_SlyB1XlrpId5ieegAL9M,"['Jair Bolsonaro', 'Alexandre de Moraes', 'Polícia Federal', 'Departamento de Polícia Federal', 'Dinheiro', 'Polícia']"
70,Vídeo da manifestação pró Bolsonaro na Paulista em 1º de março de 2026,AFP Checamos,https://checamos.afp.com/doc.afp.com.99YJ9NQ,Falso,2026-03-04 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ-1I63sk4c5IthHJ6d_DwR-2Pv8BA7s4MQl16lKhcE3ALbMqwX,"['Jair Bolsonaro', '2026', 'Março', 'Vídeo', 'Manifestação', 'São Paulo', '1 de março']"
71,Magno Malta criticou Flávio Bolsonaro e Jair Bolsonaro por 'rachadinha' e disse esperar que Flávio saísse preso de CPMI,Estadão,https://www.estadao.com.br/estadao-verifica/magno-malta-flavio-bolsonaro-jair-bolsonaro-rachadinha/,Falso,2026-03-04 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRDZLWZgSjpWGr5EcnPPoMsEZRndlQsfQIjUYj_5C0QjBGk7era,"['Flávio Bolsonaro', 'Magno Malta', 'Comissão parlamentar de inquérito', 'Jair Bolsonaro', 'Prisão', 'Desvio de salário de assessor']"
72,"Governo Bolsonaro gasta R$ 27,6 milhões em 4 anos no cartão corporativo. Governo Lula gasta R$ 1,4 bilhão no cartão corporativo.",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/27/post-engana-comparacao-cartao-corporativo-lula-bolsonaro.htm,Falso,2026-02-27 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQs1AjUx9vwLvy4J942zpn-Rg3ejLDPfOV8zd4rlc7-ghJhiMHR,"['Luiz Inácio Lula da Silva', 'Jair Bolsonaro', 'Cartão de visita', 'Governo Lula', 'Governo', 'Um bilhão', '2027']"
73,g1 publicou no X que Lulinha tem relação com Jair Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/falso-g1-associou-lulinha-a-bolsonaro-nas-redes/,Falso,2026-02-27 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9IxJTasrlc3QMQMWAV13vsPwlstIOxH8zkuJ8jz2o-W4W2ntH,"['Fábio Luís Lula da Silva', 'Jair Bolsonaro', 'g1']"
74,Galera escuta o que Leonel brizola falou sobre bolsonaro antes de morre ele ja foi gonvernador,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/27/falso-audio-leonel-brizola-acusa-bolsonaro-milicia.htm,Falso,2026-02-27 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS3C4yIOZK3exnDOI-t8CVmUlMbBMjmOKKYUV4C6Pt_i4ic51-P,"['Leonel Brizola', 'Jair Bolsonaro', 'Galera Bet Torcida Camisa 10 Santos FC', 'Morte']"
75,"Governo Lula gastou R$ 1,4 bilhão em cartão corporativo e Bolsonaro, R$ 27 milhões",Estadão,https://www.estadao.com.br/estadao-verifica/gastos-cartao-corporativo-lula-bolsonaro/,Falso,2026-02-26 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR3RLJ4AN3FnMhZ5ROMPHE7UxjX2_qQS0QXh2kye0pHMQQJZMHj,"['Luiz Inácio Lula da Silva', 'Jair Bolsonaro', 'Cartão de visita', 'Governo Lula', 'Um bilhão', '2027']"
76,"Lula usou R$ 12,4 bilhões no cartão corporativo e Bolsonaro R$ 27,6 milhões",AFP Checamos,https://checamos.afp.com/doc.afp.com.992Y7KE,Falso,2026-02-26 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQtX5AjB155O9S5vUjQq34TsuRYMewCjj6itYkTggS2O1yCT2O5,"['Luiz Inácio Lula da Silva', 'Cartão de visita', 'Jair Bolsonaro', 'Um bilhão', 'Rogéria Bolsonaro', '2027']"
77,MPF confirma que não houve corrupção e genocídio no governo Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.98W94CQ,Falso,2026-02-25 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQiqeS7HO4P6K8NXSsDEhEzWPm4hSCWBNIzQh-mPKfI1HvD30BV,"['Jair Bolsonaro', 'Ministério Público Federal', 'Ministério Público Federal', 'Corrupção', 'Governo', 'Genocídio']"
78,"Lula usou R$ 1,4 bilhão no cartão corporativo e Bolsonaro R$ 41,2 milhões",AFP Checamos,https://checamos.afp.com/doc.afp.com.98XY4WG,Falso,2026-02-25 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYvI5vBqEBZiyrM4uZuJAbzFj6BdRpa9iBCcnL11hn57kifswn,"['Luiz Inácio Lula da Silva', 'Jair Bolsonaro', 'Cartão de visita', 'Rogéria Bolsonaro', 'Jair Renan Bolsonaro', 'Um bilhão']"
79,MPF confirmou que não houve corrupção no governo Bolsonaro durante a pandemia,Estadão,https://www.estadao.com.br/estadao-verifica/postagem-engana-ao-afirmar-que-mpf-confirmou-inexistencia-de-corrupcao-na-pandemia/,Falso,2026-02-25 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ1wkJOCyHxg-kBIrWv5CzNJ7vXZI3eos6fkQM97xBk8FJSxdxw,"['Corrupção', 'Jair Bolsonaro', 'Ministério Público Federal', 'Ministério Público Federal', 'Pandemia', 'Governo']"
80,"Lula gastou R$ 1,4 bi no cartão corporativo e Bolsonaro apenas R$ 27 milhões",Aos Fatos,https://www.aosfatos.org/noticias/posts-enganam-ao-comparar-gastos-de-cartao-corporativo-de-lula-e-bolsonaro/,Falso,2026-02-24 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKTyosxEooqGCCdT4GHmMk-LUO6ls2ZJeMozCTg8Y6xjVxe696,"['Luiz Inácio Lula da Silva', 'Jair Bolsonaro', 'Cartão de visita', '2027']"
81,"Música-tema do filme ‘Dark Horse’, sobre Bolsonaro, está entre as mais ouvidas nos EUA",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-musica-filme-bolsonaro-lancada-seja-sucesso-nos-eua/,Falso,2026-02-23 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRtHy_jz1zjeJOQb-PvSAbdAiIUwkS35E3LX_tXHW_n63FFXdbH,"['Jair Bolsonaro', 'Dark Horse', 'Música', 'Música-tema', 'Filme', 'Estados Unidos', 'Tema']"
82,Bolsonaro explica como usou a mentira para chegar ao poder,AFP Checamos,https://checamos.afp.com/doc.afp.com.98NF8WE,Falso,2026-02-23 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTCc2KY1ZFke-Pzs1CvDDpfVbHMV9bSNbiLBgNFOd1dB_80B7Hl,"['Jair Bolsonaro', 'Mentira', 'Poder']"
83,"Em entrevista à revista InfoMoney, Flávio Bolsonaro (PL-RJ) propõe o fim do salário mínimo e diz que pagamento prejudica patrões",Aos Fatos,https://www.aosfatos.org/noticias/flavio-bolsonaro-nao-propos-fim-salario-minimo/,Falso,2026-03-17 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQpTrp6rAhgAHHTEHI7Rey7kRQX-6ZvQLIzxoP-M8ndcnd3bOt-,"['Flávio Bolsonaro', 'Salário mínimo', 'InfoMoney', 'Partido Liberal', 'Salário', 'Entrevista', 'Revista', 'Rio de Janeiro', 'Pagamento']"
84,Foto mostra Lula em frente a carro alegórico que faz alusão a Bolsonaro preso,Aos Fatos,https://www.aosfatos.org/noticias/foto-de-lula-com-alegoria-em-alusao-a-prisao-de-bolsonaro-e-gerada-por-ia/,Falso,2026-02-19 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR09Q7uYaR0fcRbmKFVfwO_8g9WyUBKVi33E85bvYb4MdNkmvFc,"['Luiz Inácio Lula da Silva', 'Jair Bolsonaro', 'Fotografia', 'Alusão', 'Prisão', 'Carro alegórico']"
85,Lula tirou uma selfie com um palhaço que representa o Bolsonaro no Carnaval,AFP Checamos,https://checamos.afp.com/doc.afp.com.983U6G3,Falso,2026-02-18 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBjCVx53z-JiNNl0-s473lKfSPin94tRajpryJur5BmqEzn69Q,"['Luiz Inácio Lula da Silva', 'Palhaço', 'Selfie', 'Carnaval', 'Jair Bolsonaro']"
86,Leonel Brizola avisou há 22 anos sobre o governo de Jair Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.982W4T7,Falso,2026-02-18 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRfTyVmx_myvjop_yV7QrqGwhojSXKYTfo2eHasa87R_KyLZXCH,"['Leonel Brizola', 'Jair Bolsonaro', 'Governo', '1922']"
87,Ministro do STF determinou soltura de Bolsonaro na terça (10),Aos Fatos,https://www.aosfatos.org/noticias/posts-compartilham-video-gerado-por-ia-para-alegar-que-bolsonaro-sera-solto/,Falso,2026-02-13 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQV2U_WT_zDDwm6ROz7uqBs5vr2csBUT2rDpmSsDIcPQN2yKKWy,"['Jair Bolsonaro', 'Supremo Tribunal Federal', 'Ministro do Supremo Tribunal Federal do Brasil', 'Terça-feira']"
88,Foto de Vorcaro com Bolsonaro e Campos Neto,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/13/falso-foto-vorcaro-bolsonaro-campos-neto.htm,Falso,2026-02-13 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRx-JZ5YSnrzLDCM_nSnFhxqNy9kdwhIIT4rEWo9b0DUYRwhcdr,"['Daniel Vorcaro', 'Jair Bolsonaro', 'Roberto Campos Neto', 'Fotografia']"
89,Bolsonaro pegou 44 milhões dos aposentados e do Banco Master Canal UOL descubriu,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/10/falso-bolsonaro-r-44-milhoes-fraude-inss-banco-master.htm,Falso,2026-02-10 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS2q0thA5pvfDIo3ck3S_1hhhyu9xkQsMSG9L5RajNQ9IoyjfOw,"['Jair Bolsonaro', 'Banco Master', 'UOL', 'Banco', 'Canal UOL', 'Aposentadoria']"
90,Bolsonaro pegou 44 milhões dos aposentados e do Banco Master,AFP Checamos,https://checamos.afp.com/doc.afp.com.96VG8ZQ,Falso,2026-02-10 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlMmrpn73yzZvJbsfLI1sH3goSb0SqtM9kozsYSKXVfhW518aJ,"['Jair Bolsonaro', 'Banco Master', 'Banco', 'Aposentadoria']"
91,Bolsonaro deixou pronta a ponte sobre o rio Araguaia,Aos Fatos,https://www.aosfatos.org/noticias/direita-esquerda-compartilham-mentiras-ponte-entre-para-e-tocantins/,Falso,2026-02-05 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQMaPvkqofaOEGs25LB3yS-yEw0CH8id2ZASXKBu5yA27w1viSM,"['Ponte', 'Jair Bolsonaro', 'Rio Araguaia']"
92,Bolsonaro deixou obra da ponte sobre o Rio Araguaia parada por quatro anos,Aos Fatos,https://www.aosfatos.org/noticias/direita-esquerda-compartilham-mentiras-ponte-entre-para-e-tocantins/,Falso,2026-02-05 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQMaPvkqofaOEGs25LB3yS-yEw0CH8id2ZASXKBu5yA27w1viSM,"['Ponte', 'Jair Bolsonaro', 'Rio Araguaia']"
93,"Foto de Vorcaro, Bolsonaro e Campos Neto juntos",AFP Checamos,https://checamos.afp.com/doc.afp.com.94ZA8T3,Falso,2026-02-03 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRiZiG_A7GgYuSYiKgogT21B6EmrRCiWErK42MepGtG6JT75EsB,"['Daniel Vorcaro', 'Jair Bolsonaro', 'Roberto Campos Neto', 'Fotografia']"
94,Tribunal Militar nega pedido para cassar patente de Bolsonaro.,Observador,https://observador.pt/factchecks/tribunal-militar-rejeita-pedido-para-cassar-patente-de-ex-presidente-jair-bolsonaro/,Enganador,2026-01-28 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRQ19CN0G8oWSnRGSvRHYkwLcywkcgCtqPBTMwftS8_r-FmEfdy,"['Jair Bolsonaro', 'Superior Tribunal Militar', 'Cassação de direitos políticos', 'Tribunal', 'Patente']"
95,Abaixo-assinado com 40 milhões de assinaturas pela libertação de Bolsonaro,Estadão,https://www.estadao.com.br/estadao-verifica/abaixo-assinado-libertar-bolsonaro-falso-ia/,Falso,2026-01-19 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRDUXsxwRuZ-93iwK3wc4QT-nmRa0JDhA0A8JM58yMsA-8YuPCu,"['Jair Bolsonaro', 'Abaixo-assinado', 'Assinatura']"
96,Bolsonaro apanhou na prisão. Michelle está desesperada! Conselho de Medicina solta bomba. Moraes mentiu!,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/01/19/falso-jair-bolsonaro-agredido-prisao.htm,Falso,2026-01-19 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS38mfeN8u5r-C-G7X1w2_-HXknoY7HTjr8UItsJF5WAh4sydjP,"['Jair Bolsonaro', 'Prisão', 'Alexandre de Moraes', 'Michelle Bolsonaro', 'Medicina']"
97,Médico dá somente alguns dias de vida a Bolsonaro.,Aos Fatos,https://www.aosfatos.org/noticias/bolsonaro-nao-recebeu-diagnostico-somente-alguns-dias-vida/,Falso,2026-01-16 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSo1utiRPMN6gUeq7fHCctjWuGTihCtbGjaBW7qyDJk_v-n8B1G,"['Jair Bolsonaro', 'Medicina', 'Dia']"
98,Papa Leão 14 mandou recado para Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/papa-leao-14-nao-citou-bolsonaro-discurso-recente/,Falso,2026-01-07 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcROe3O5XHl_-ZwLoV_4bmwBqORbSSSEboyJj6ecPj1jckNfM5w5,"['Papa Leão XIV', 'Papa', 'Jair Bolsonaro', 'Mensagem']"
99,"Advogados do ex-presidente Jair Bolsonaro alegam Alzheimer para tentar o ""Mito"" em prisão domiciliar.",Observador,https://observador.pt/factchecks/fact-check-defesa-de-jair-bolsonaro-alegou-que-o-ex-presidente-tem-alzheimer/,Errado,2025-12-29 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT2cAc_FkeoB3Xu9QtmTLoD0HX9vIxYwAaLxriPkUnMQlofKg_y,"['Jair Bolsonaro', 'Doença de Alzheimer', 'Presidente', 'Prisão domiciliar', 'Prisão', 'Advogado', 'Mito']"
100,Vídeo mostra Bolsonaro deixando hospital em 12 de dezembro após ser curado de câncer,Estadão,https://www.estadao.com.br/estadao-verifica/bolsonaro-hospital-cirurgia/,Falso,2025-12-16 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRMmSHtOoPEdOXq10NWxFq-deMnJNgfQUVgoDjBGTuFxP8NfRgk,"['Jair Bolsonaro', 'Hospital', 'Dezembro', 'Câncer', 'Vídeo']"
101,Vídeo mostra momento em que Bolsonaro deixa um hospital após exames de rotina e descobre estar curado do câncer,Aos Fatos,https://www.aosfatos.org/noticias/video-bolsonaro-hospital-abril-nao-atual/,Falso,2025-12-16 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS_mhyR5vO19CsvB0zFrFO_wijE7kYIYidZBWB-lBBKSz80JJ74,"['Jair Bolsonaro', 'Hospital', 'Vídeo', 'Câncer']"
102,Bolsonaro passou mal na prisão e foi levado às pressas ao hospital nesta quinta (11),Aos Fatos,https://www.aosfatos.org/noticias/bolsonaro-hospital-11-dezembro-2025/,Falso,2025-12-12 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRVnE6ie13wMapu_mgc8MtOM1vCXiYqR-5BZK3323uV5vIXyy54,"['Jair Bolsonaro', 'Hospital', 'Prisão']"
103,Vídeo mostra Bolsonaro recebendo alta no dia 11/12 após ser hospitalizado,Aos Fatos,https://www.aosfatos.org/noticias/bolsonaro-nao-foi-para-hospital-nem-recebeu-alta-no-dia-11-de-dezembro/,Falso,2025-12-12 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTlLHsL278v0Mgg59oItgo2jCpmjraodGDGVj5rQsA2NltJSsy_,"['Jair Bolsonaro', 'Dia', 'Hospitalização', 'Vídeo']"
104,Protesto contra a prisão de Bolsonaro.,Observador,https://observador.pt/factchecks/fact-check-video-mostra-protesto-contra-prisao-do-ex-presidente-brasileiro-jair-bolsonaro/,Errado,2025-12-11 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Jair Bolsonaro', 'Protesto', 'Prisão de Jair Bolsonaro', 'Prisão']"
105,Ministro Luiz Fux diz que Bolsonaro vai ser volto e será candidato à Presidência,Estadão,https://www.estadao.com.br/estadao-verifica/fux-bolsonaro-vai-ser-solto-e-sera-candidato-presidencia-falso-ia/,Falso,2025-12-04 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQi1U18gHsNhBNmIEy_PNX40_f-bvON7OzKceF7w7mxcYmT8CBW,"['Jair Bolsonaro', 'Luiz Fux', 'Presidente do Brasil', 'Ministro', 'Candidato']"
106,Protesto contra a prisão definitiva de Bolsonaro,Estadão,https://www.estadao.com.br/estadao-verifica/video-bolsonaro-manifestacao-prisao-goiania-fora-de-contexto/,Parcialmente verdadeiro,2025-12-01 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS_NV37J_1eb_qshMD0fDi3gQf8WJtLwmsZFyzZujqx1tOfk0DM,"['Jair Bolsonaro', 'Protesto', 'Prisão']"
107,Vídeo mostra Bolsonaro recebendo atendimento médico na sede da PF após prisão,Aos Fatos,https://www.aosfatos.org/noticias/video-mostra-atendimento-medico-a-bolsonaro-em-abril-nao-apos-prisao/,Falso,2025-12-01 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTy-oWlh0fPhu7gIw-Y69zTXxppCX0Bxa_kudzvoR7nvxQkYaUa,"['Jair Bolsonaro', 'Prisão', 'Medicina', 'Departamento de Polícia Federal', 'Polícia Federal', 'Vídeo']"
108,Caminhoneiros começam a parar após prisão de Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.86GN9G4,Falso,2025-11-28 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQmOaE8cL-C5r0txaCvLiWsGhgS8dSHb2kN5-TBlMIUIcOiUqxJ,"['Jair Bolsonaro', 'Prisão de Jair Bolsonaro', 'Prisão', 'Caminhoneiro']"
109,Putin diz que na Rússia golpistas são executados em referência à prisão de Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.86J4463,Falso,2025-11-28 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFOBtq8Bzm_hkzG1auxyEd6Ugeh60jB_DgUjwhx-J70CBnSxbn,"['Jair Bolsonaro', 'Vladimir Putin', 'Prisão de Jair Bolsonaro', 'Rússia', 'Prisão']"
110,Porta-voz dos EUA anunciou uma resposta militar à prisão de Bolsonaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.86968ZQ,Falso,2025-11-26 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ73rJmvbUJxLqgJ6Z0ukY1JA109NSzT2f_gpDnKdtbr_M8yive,"['Jair Bolsonaro', 'Prisão de Jair Bolsonaro', 'Porta-voz', 'Estados Unidos', 'Prisão']"
111,Cenas mostram protestos contra a prisão de Jair Bolsonaro (PL) no dia 22 de novembro de 2025,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-videos-mostram-protestos-recentes-contra-prisao-de-bolsonaro/,Falso,2025-11-24 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkdLaw7XNQZKzmNLEyZBaEmaZCyaZV0pOWq4CWFUDYuPEkPzgn,"['Jair Bolsonaro', 'Protesto', 'Prisão', 'Partido Liberal', 'Dia', '2025', 'Novembro', 'Ação Penal 2668']"
112,"Indígenas seguram faixa na qual está escrito: ""Libertem Bolsonaro""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/11/19/falso-indigenas-pedido-libertacao-bolsonaro.htm,Falso,2025-11-19 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTGu6c1u4g5diy_IYNJCSChAXGTBjb7GCKwveguC-0cH2dLabDZ,"['Jair Bolsonaro', 'Indígenas']"
